"qa-api-testrun-policy","03/25/2022 at 03:45:27 (GMT-0700)"
"peoplereign.io","5205 Prospect Dr. 135-381",,"San Jose","California","United States of America","95129"
"Prem Kasha","peper6pk","Manager"
SUMMARY
Policy Title,Policy Locking,Policy Modified,Policy Last Evaluated,Asset Groups,IPs,Asset Tags,Host Instance,PC Agent IPs,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions
"CIS Benchmark for Red Hat Enterprise Linux 7, v3.1.1 [Automated and Manual, Level 1 and Level 2] v.4.0","Locked - CIS Certified Policy","03/18/2022 at 10:05:03 (GMT-0700)","03/25/2022 at 03:25:03 (GMT-0700)",,"N/A",,"10.10.50.6 (os)","No","Red Hat Enterprise Linux 7.x","458","1","458","378 (82.53%)","80 (17.47%)","0","0","0"
HOST STATISTICS
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.10.50.6","AGENT","audit-test.home.private","'-","Red Hat Enterprise Linux Server 7.9","03/25/2022 at 01:09:43 (GMT-0700)","82.53% (378 of 458)","726bdae6-9d4e-481d-bc57-5fffd87b0157","1393891"
ASSET TAGS
"10.10.50.6","Cloud Agent","Corp"
RESULTS
Host IP,DNS Hostname,NetBIOS Hostname,Tracking Method,Operating System,NETWORK,Last Scan Date,Evaluation Date,Control ID,Technology,Control,Criticality Label,Criticality Value,Rationale,Status,Remediation,Deprecated,Evidence,Exception Assignee,Exception Status,Exception End Date,Exception Creator,Exception Created Date,Exception Modifier,Exception Modified Date,Exception Comments History,Qualys Host ID
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17153","Red Hat Enterprise Linux 7.x","Status of input, output and forward base chains present on the host","CRITICAL","4","This specifies the base chains for input, output and forward nftables rules. Chains are containers for rules and of two kinds, base chains, and regular chains. A base chain is an entry point for packets from the networking stack, a regular chain may be used as a jump target and is used for better rule organization. If a base chain doesn't exist with a hook for input, forward, and delete, packets that would flow through those chains will not be touched by nftables. This setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the status of <b>input, forward and output</b> base chains present on the system.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
contains regular expression list
hook\s*input
hook\s*output
hook\s*forward

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17154","Red Hat Enterprise Linux 7.x","Status of the IPv4 nftables ruleset on loopback interface","CRITICAL","4","This setting specifies the IPv4 nftables rules applied to the loopback interface on the system. Loopback traffic is generated between processes on the machine and is typically critical to the operation of the system. The loopback interface is the only place that loopback network traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure. This setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the status of <b>IPv4 nftables</b> rules, set on the <b>loopback interface</b> present on the system.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
contains regular expression list
input\s*ip\s*saddr\s*127\.0\.0\.0\/8\s*counter\s*.*drop
input\s*iif\s*lo\s*.*accept

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17155","Red Hat Enterprise Linux 7.x","Status of the IPv6 nftables ruleset on loopback interface","CRITICAL","4","This setting specifies the IPv6 nftables rules applied to the loopback interface on the system. Loopback traffic is generated between processes on the machine and is typically critical to the operation of the system. The loopback interface is the only place that loopback network traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure. This setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the status of <b>IPv6 nftables</b> rules, set on the <b>loopback interface</b> present on the system.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
contains regular expression list
input\s*ip6\s*saddr\s*\:\:1\s*counter\s*.*drop

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17158","Red Hat Enterprise Linux 7.x","Status of the firewall drop policy for input, forward and output base chains in nftables","SERIOUS","3","This setting specifies the status of drop policy set for input, forward and output chains. The base chain policy is the default verdict that will be applied to packets reaching the end of the chain. There are two policies: accept (Default) and drop. If the policy is set to accept, the firewall will accept any packet that is not configured to be denied and the packet will continue transversing the network stack. It is easier to white list acceptable usage than to blacklist unacceptable usage. This setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the status of firewall <b>drop policy</b> for the <b>input, forward, and output</b> base chains of nftables.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
contains regular expression list
type\s*filter\s*hook\s*input.+policy\s*drop\;
type\s*filter\s*hook\s*output.+policy\s*drop\;
type\s*filter\s*hook\s*forward.+policy\s*drop\;

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17159","Red Hat Enterprise Linux 7.x","Status of the input, forward, and output base chains from /etc/sysconfig/nftables.conf (And the included files)","CRITICAL","4","The nftables service reads the /etc/sysconfig/nftables.conf file for a nftables file or files to include in the nftables ruleset. A nftables ruleset containing the input, forward, and output base chains allow network traffic to be filtered. The nftables is a subsystem of the Linux kernel providing filtering and classification of network packets/datagrams/frames. This setting should be configured according to the needs of the business.","Failed",,"0","The following List String value(s) of <B>X</B> indicate the status of <B>input, forward, and output</B> base chains from <B>/etc/sysconfig/nftables.conf</B> file. Note:- The output will also return the values from the files included in the nftables.conf.

======Expected Value(s)======

Setting Not Found
------------ OR ------------
contains regular expression list
input.+
forward.+
output.+

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
File Not Found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","18714","Red Hat Enterprise Linux 7.x","Status of the 'iptables-services' package on the host","SERIOUS","3","The iptables-services package contains the iptables.service and ip6tables.service. The iptables and ip6tables services can be installed with iptables-services package. But running both firewalld and the services included in the iptables-services package may lead to conflict. So the iptables-services package should be installed as appropriate to the business needs and organizational security policies.","Passed",,"0","The following List String value(s) <B>X</B> indicate the current status of the <B>iptables-services</B> package installed on the host.

======Expected Value(s)======

Package Not Found
------------ OR ------------
matches regular expression list
iptables-services.*

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Package Not Found

======Extended Evidence======:
Row 1:Package Name,Info
Row 2:iptables-services,",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","10675","Red Hat Enterprise Linux 7.x","Status of the 'loopback traffic' setting","CRITICAL","4","The policy 'Loopback traffic' is generated between processes on machine and is typically critical to operation of the system. The loopback interface is the only place that loopback network traffic should be seen and configure all other interfaces to deny traffic to the loopback network as an anti-spoofing measures. This setting should be configured according to the business needs.","Failed",,"0","The following List String value(s) <b>X</b> return the rules of <b>loopback traffic</b> on the host.

======Expected Value(s)======

Rules not found
------------ OR ------------
contains regular expression list
-A\s+INPUT\s+-i\s+lo\s+-j\s+ACCEPT
-A\s+OUTPUT\s+-o\s+lo\s+-j\s+ACCEPT
-A\s+INPUT\s+-s\s+127\.0\.0\.0/8\s+-j\s+DROP

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-A FORWARD -i lo -j ACCEPT
-A INPUT -i lo -j ACCEPT
-A OUTPUT -o lo -j ACCEPT",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","10665","Red Hat Enterprise Linux 7.x","Status of the default deny firewall policy","CRITICAL","4","In 'default deny policy' firewall will deny all policy on connections which ensures that any unconfigured network usage will be rejected. This policy will allow network services which are defined by administrator, and everything else is denied. Default-deny approach to firewall security is by far the more secure and reduces the possibility of a breach. This setting should be configured according to the needs of the business.","Failed",,"0","The following List String value(s) <b>X</b> return the default firewall policy for <b>INPUT, OUTPUT and FORWARD</b> chains on the host.

======Expected Value(s)======

Setting not found
------------ OR ------------
iptable_filter not loaded
------------ OR ------------
contains regular expression list
Chain\s+INPUT\s+\(policy\s+(DROP|REJECT)\)
Chain\s+FORWARD\s+\(policy\s+(DROP|REJECT)\)
Chain\s+OUTPUT\s+\(policy\s+(DROP|REJECT)\)

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Chain FORWARD (policy DROP)
Chain INPUT (policy ACCEPT)
Chain OUTPUT (policy ACCEPT)",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","10676","Red Hat Enterprise Linux 7.x","Status of the 'iptables rules' for all 'open ports' on the host","CRITICAL","4","The policy 'iptables' settings determine the firewall rules for all ports that have been opened on non-loopback addresses. In this setting if firewall rule is not configured for open ports, then policy will drop packets to these ports. This setting should be configured according to the business needs.","Passed",,"0","The following List String value(s) <b>X</b> return the rules for all <b>open ports</b> on the host.  NOTE: The following list requires review and approval.

======Expected Value(s)======

Rules not found
------------ OR ------------
matches regular expression list
.+

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Rules not found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7968","Red Hat Enterprise Linux 7.x","Status of the 'iptables' service","CRITICAL","4","The 'iptables' service provides the primary layer for security when a host-based firewall is in use.  When the host is inside a protected network, this may considered be an unnecessary service.  However, when iptables is running as part of the basic kernel implementation, as it does not consume significant resources and may prevent malicious internal users from snooping into/connecting to unauthorized services on a host with sensitive data stored locally, this service should be enabled/disabled as appropriate to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the status of the '<b>iptables</b>' service on the host i.e. enabled or disabled.

======Expected Value(s)======

Service not Found
------------ OR ------------
matches regular expression list
enabled

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Service not Found

======Extended Evidence======:
Row 1:Service Name,Status",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","14403","Red Hat Enterprise Linux 7.x","Status of the IPv6 firewall rules for outbound and established connections","CRITICAL","4","This setting specifies the IPv6 firewall rules for outbound and established connections configured on the system. If rules are not in place for new outbound and established connections all packets will be dropped by the default policy preventing network usage. Incoming traffic blocking can only prevent unsolicited traffic from reaching your internal network. Blocking outgoing traffic helps limit the damage, by preventing the malware from connecting to a command & control server or exfiltrating data. This setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> returns the IPv6 rules for all the <b>outbound and established</b> connections on the host.

======Expected Value(s)======

Rules not found
------------ OR ------------
matches regular expression list
.+

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
0 0 ACCEPT all * * ::/0 ::/0
0 0 ACCEPT all * * ::/0 ::/0 ctstate RELATED,ESTABLISHED
0 0 ACCEPT all * lo ::/0 ::/0
0 0 ACCEPT all lo * ::/0 ::/0
0 0 ACCEPT icmpv6 * * ::/0 ::/0
0 0 ACCEPT tcp * * ::/0 ::/0 tcp dpt:22 ctstate NEW,UNTRACKED
0 0 ACCEPT udp * * ::/0 fe80::/64 udp dpt:546 ctstate NEW,UNTRACKED
0 0 DROP all * * ::/0 ::/0 ctstate INVALID
0 0 FORWARD_direct all * * ::/0 ::/0
0 0 FORWARD_IN_ZONES all * * ::/0 ::/0
0 0 FORWARD_IN_ZONES_SOURCE all * * ::/0 ::/0
0 0 FORWARD_OUT_ZONES all * * ::/0 ::/0
0 0 FORWARD_OUT_ZONES_SOURCE all * * ::/0 ::/0
0 0 FWDI_docker all br-66239f141dc5 * ::/0 ::/0 [goto]
0 0 FWDI_docker all docker0 * ::/0 ::/0 [goto]
0 0 FWDI_docker_allow all * * ::/0 ::/0
0 0 FWDI_docker_deny all * * ::/0 ::/0
0 0 FWDI_docker_log all * * ::/0 ::/0
0 0 FWDI_public all + * ::/0 ::/0 [goto]
0 0 FWDI_public all eth0 * ::/0 ::/0 [goto]
0 0 FWDI_public_allow all * * ::/0 ::/0
0 0 FWDI_public_deny all * * ::/0 ::/0
0 0 FWDI_public_log all * * ::/0 ::/0
0 0 FWDO_docker all * br-66239f141dc5 ::/0 ::/0 [goto]
0 0 FWDO_docker all * docker0 ::/0 ::/0 [goto]
0 0 FWDO_docker_allow all * * ::/0 ::/0
0 0 FWDO_docker_deny all * * ::/0 ::/0
0 0 FWDO_docker_log all * * ::/0 ::/0
0 0 FWDO_public all * + ::/0 ::/0 [goto]
0 0 FWDO_public all * eth0 ::/0 ::/0 [goto]
0 0 FWDO_public_allow all * * ::/0 ::/0
0 0 FWDO_public_deny all * * ::/0 ::/0
0 0 FWDO_public_log all * * ::/0 ::/0
0 0 INPUT_direct all * * ::/0 ::/0
0 0 INPUT_ZONES all * * ::/0 ::/0
0 0 INPUT_ZONES_SOURCE all * * ::/0 ::/0
0 0 IN_docker all br-66239f141dc5 * ::/0 ::/0 [goto]
0 0 IN_docker all docker0 * ::/0 ::/0 [goto]
0 0 IN_docker_allow all * * ::/0 ::/0
0 0 IN_docker_deny all * * ::/0 ::/0
0 0 IN_docker_log all * * ::/0 ::/0
0 0 IN_public all + * ::/0 ::/0 [goto]
0 0 IN_public all eth0 * ::/0 ::/0 [goto]
0 0 IN_public_allow all * * ::/0 ::/0
0 0 IN_public_deny all * * ::/0 ::/0
0 0 IN_public_log all * * ::/0 ::/0
0 0 REJECT all * * ::/0 ::/0 reject-with icmp6-adm-prohibited
35 2640 OUTPUT_direct all * * ::/0 ::/0
Chain FORWARD (policy ACCEPT 0 packets, 0 bytes)
Chain FORWARD_direct (1 references)
Chain FORWARD_IN_ZONES (1 references)
Chain FORWARD_IN_ZONES_SOURCE (1 references)
Chain FORWARD_OUT_ZONES (1 references)
Chain FORWARD_OUT_ZONES_SOURCE (1 references)
Chain FWDI_docker (2 references)
Chain FWDI_docker_allow (1 references)
Chain FWDI_docker_deny (1 references)
Chain FWDI_docker_log (1 references)
Chain FWDI_public (2 references)
Chain FWDI_public_allow (1 references)
Chain FWDI_public_deny (1 references)
Chain FWDI_public_log (1 references)
Chain FWDO_docker (2 references)
Chain FWDO_docker_allow (1 references)
Chain FWDO_docker_deny (1 references)
Chain FWDO_docker_log (1 references)
Chain FWDO_public (2 references)
Chain FWDO_public_allow (1 references)
Chain FWDO_public_deny (1 references)
Chain FWDO_public_log (1 references)
Chain INPUT (policy ACCEPT 0 packets, 0 bytes)
Chain INPUT_direct (1 references)
Chain INPUT_ZONES (1 references)
Chain INPUT_ZONES_SOURCE (1 references)
Chain IN_docker (2 references)
Chain IN_docker_allow (1 references)
Chain IN_docker_deny (1 references)
Chain IN_docker_log (1 references)
Chain IN_public (2 references)
Chain IN_public_allow (1 references)
Chain IN_public_deny (1 references)
Chain IN_public_log (1 references)
Chain OUTPUT (policy ACCEPT 35 packets, 2640 bytes)
Chain OUTPUT_direct (1 references)
pkts bytes target prot opt in out source destination",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","14402","Red Hat Enterprise Linux 7.x","Status of the IPv6 firewall rules configured for loopback traffic","CRITICAL","4","This setting specifies the IPv6 firewall rules for loopback traffic configured on the host. Loopback traffic is generated between processes on the machine and is typically critical to the operation of the system. The loopback interface is the only place that loopback network (::1) traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure. This setting should be configured according to the needs of the business.","Failed",,"0","The following List String value(s) <b>X</b> returns the IPv6 rules of <b>loopback traffic</b> on the host.

======Expected Value(s)======

Rules not found
------------ OR ------------
contains regular expression list
^-A\s*INPUT\s*-i\s*lo\s*-j\s*ACCEPT
^-A\s*OUTPUT\s*-o\s*lo\s*-j\s*ACCEPT
^-A\s*INPUT\s*-s\s*\:\:1\s*-j\s*DROP

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-A FORWARD -i lo -j ACCEPT
-A INPUT -i lo -j ACCEPT
-A OUTPUT -o lo -j ACCEPT",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","14404","Red Hat Enterprise Linux 7.x","Status of the IPv6 firewall rules exist for all open ports","CRITICAL","4","This setting specifies the IPv6 firewall rules for all the open ports. Any ports that have been opened on non-loopback addresses need firewall rules to govern traffic. Without a firewall rule configured for open ports default firewall policy will drop all packets to these ports. An open port is an attack surface. The daemon that is listing on a port, could be vulnerable to a buffer overflow, or another remotely exploitable vulnerability. This setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <B>X</B> returns the IPv6 rules for all <B>open ports</B> on the host.

======Expected Value(s)======

Rules not found
------------ OR ------------
matches regular expression list
.+

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Rules not found",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","14401","Red Hat Enterprise Linux 7.x","Status of the IPv6 default deny firewall policy","CRITICAL","4","This setting specifies the IPv6 default deny firewall policy configured on the host. A default deny all policy on connections ensures that any unconfigured network usage will be rejected. With a default accept policy the firewall will accept any packet that is not configured to be denied. It is easier to white list acceptable usage than to blacklist unacceptable usage. This setting should be configured according to the needs of the business.","Failed",,"0","The following List String value(s) <b>X</b> return the IPv6 default firewall policy for <b>INPUT, OUTPUT and FORWARD</b> chains on the host.

======Expected Value(s)======

Setting not found
------------ OR ------------
iptable_filter not loaded
------------ OR ------------
contains regular expression list
Chain\s+INPUT\s+\(policy\s+(DROP|REJECT)\)
Chain\s+FORWARD\s+\(policy\s+(DROP|REJECT)\)
Chain\s+OUTPUT\s+\(policy\s+(DROP|REJECT)\)

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Chain FORWARD (policy ACCEPT)
Chain INPUT (policy ACCEPT)
Chain OUTPUT (policy ACCEPT)",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","9889","Red Hat Enterprise Linux 7.x","Status of ip6tables service using systemd","CRITICAL","4","The 'ip6tables' support the use of IPv6 firewall rules using the Netfilter 6 subsystem and the IP6Tables command.  As ipv6 rules can be much more complex than ipv4 rules and cause conflicts, if ipv6 is not required on the host's firewall, this service should disabled/restricted as appropriate to the needs of the business.","Passed",,"0","The following List String value <b>x</b> indicates the current status of <b>ip6tables</b> service using <b>systemd</b> on the host.

======Expected Value(s)======

Service Not Found
------------ OR ------------
matches regular expression list
enabled

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Service Not Found

======Extended Evidence======:
Row 1:Service Name,Status",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","18419","Red Hat Enterprise Linux 7.x","Status of 'audit' package on the system","SERIOUS","3","In order to use the Audit system, you must have the audit packages installed on your system. Auditd is the userspace component to the Linux Auditing System and is responsible for writing audit records to the disk. The capturing of system events provides system administrators with information to allow them to determine if unauthorized access to their system is occurring. Configure this setting according to the needs of the business.","Passed",,"0","The following List String value(s) <B>X</B> indicate the current status of the <B>audit</B> package installed on the host.

======Expected Value(s)======
matches regular expression list
audit-.*

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
audit-2.8.5-4.el7.x86_64

======Extended Evidence======:
Row 1:Package Name,Info
Row 2:audit,2.8.5-4.el7.x86_64",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17168","Red Hat Enterprise Linux 7.x","Status of the audit-libs package on the host","SERIOUS","3","The audit-libs package contains the dynamic libraries needed for applications to use the audit framework. Auditd is the userspace component to the Linux Auditing System and is responsible for writing audit records to the disk. The capturing of system events provides system administrators with information to allow them to determine if unauthorized access to their system is occurring. Configure this setting according to the needs of the business.","Passed",,"0","The following List String value(s) of <B>X</B> indicate the status of <B>audit-libs</B> on the host.

======Expected Value(s)======
matches regular expression list
audit-libs-.*

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
audit-libs-2.8.5-4.el7.x86_64

======Extended Evidence======:
Row 1:Package Name,Info
Row 2:audit-libs,2.8.5-4.el7.x86_64",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","9336","Red Hat Enterprise Linux 7.x","Status of Auditd service","CRITICAL","4","The 'Auditd'  daemon is used to record system events. Capturing of system events provides system administrators with information to allow them to determine if unauthorized access to their system is occurring. This  should be configured according to the needs of the business.","Passed",,"0","The List String value of <b>X</b> indicates the status of the <b>auditd</b> service using <b>systemd</b> on the host.

======Expected Value(s)======
matches regular expression list
enabled

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
enabled

======Extended Evidence======:
Row 1:Service Name,Status
Row 2:auditd,enabled",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","9632","Red Hat Enterprise Linux 7.x","Status of the ""Auditing for processes that start prior to auditd"" (GRUB_CMDLINE_LINUX)","SERIOUS","3","Some 'kernel' processes can start before the 'auditd' process begins. Without the 'audit=1' parameter set for these 'kernel' processes, the process activities would not be recorded in the audit log and would provide an attack surface for unauthorized users or code.  As there are several known exploits targeting 'kernel processes, the 'audit=1' parameter should always be carefully configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current status of <b>linux</b> setting within the <b>/boot/grub2/grub.cfg</b> file on the host. NOTE: Each process line should contain the 'audit=1' parameter, according to the CIS Benchmark.

======Expected Value(s)======

File Not Found
------------ OR ------------
matches regular expression list
\s*audit\s*=\s*1\s*

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
linux16 /vmlinuz-3.10.0-957.72.1.el7.x86_64 root=/dev/mapper/rootvg-rootlv ro crashkernel=auto console=tty1 console=ttyS0 earlyprintk=ttyS0 rootdelay=300 scsi_mod.use_blk_mq=y audit=1
linux16 /vmlinuz-3.10.0-957.el7.x86_64 root=/dev/mapper/rootvg-rootlv ro crashkernel=auto console=tty1 console=ttyS0 earlyprintk=ttyS0 rootdelay=300 scsi_mod.use_blk_mq=y audit=1
linux16 /vmlinuz-3.10.0-1160.59.1.el7.x86_64 root=/dev/mapper/rootvg-rootlv ro crashkernel=auto console=tty1 console=ttyS0 earlyprintk=ttyS0 rootdelay=300 scsi_mod.use_blk_mq=y audit=1

======Extended Evidence======:
Row 1:File name,Pattern
Row 2:/boot/grub2/grub.cfg,^[[:space:]]linux",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7442","Red Hat Enterprise Linux 7.x","Status of the 'max_log_file' setting in file '/etc/audit/auditd.conf'","SERIOUS","3","The 'max_log_file' setting within the '/etc/audit/auditd.conf' file limits the maximum size (in MB) of the log file before action is triggered by the max_log_file_action setting.  As logs represent legal evidence of chronological activity on the host, the configuration of the 'max_log_file' setting should be done according to the needs of the business.","Passed",,"0","The following List String value(s) <B>X</B> indicate the current <B>max_log_file</B> setting within the <B>/etc/audit/auditd.conf</B> file on the host.

======Expected Value(s)======

File not found
------------ OR ------------
matches regular expression list
\d+

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
8

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/audit/auditd.conf,max_log_file,8",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
